pin14,pin,geom,full_address,community,ward
20172050010000,20-17-205-001,01060000200F9101000100000001030000000100000005000000E07A14AE27DE3141E0A370BD0D813C41303333B30ADE314100D7A3F00C813C412085EB5106DE3141608FC275A4813C41D0CCCC4C23DE3141205C8F42A5813C41E07A14AE27DE3141E0A370BD0D813C41,925 W GARFIELD BLVD,ENGLEWOOD,16
20172080290000,20-17-208-029,01060000200F9101000100000001030000000100000005000000400AD7A3A8D831418014AEC7EE7E3C41C0F528DC2BD83141C01E856BEB7E3C41E07A142E2BD83141C01E856B047F3C41608FC2F5A7D831418014AEC7077F3C41400AD7A3A8D831418014AEC7EE7E3C41,5610 S MAY ST,ENGLEWOOD,16
20172160170000,20-17-216-017,01060000200F9101000100000001030000000100000005000000D0A370BDC4D8314180EB51B8F47A3C41606666E647D83141C0F5285CF17A3C4140E17A1447D83141803D0A570F7B3C41C01E85EBC3D83141403333B3127B3C41D0A370BDC4D8314180EB51B8F47A3C41,5746 S MAY ST,ENGLEWOOD,16
20172170200000,20-17-217-020,01060000200F9101000100000001030000000100000005000000E07A142E82D9314180EB51B8187B3C4110AE47E105D9314120AE4761157B3C413033333305D9314120AE47612E7B3C41B047E17A81D9314180EB51B8317B3C41E07A142E82D9314180EB51B8187B3C41,5745 S MAY ST,ENGLEWOOD,16
20172190050000,20-17-219-005,01060000200F9101000100000001030000000100000005000000C0F528DC0FDC3141803D0AD76F7C3C41A099999992DB3141C0F5285C6C7C3C41C01E85EB91DB3141C0F5285C857C3C41E07A142E0FDC3141803D0AD7887C3C41C0F528DC0FDC3141803D0AD76F7C3C41,5711 S CARPENTER ST,ENGLEWOOD,16
20173030260000,20-17-303-026,01060000200F9101000100000001030000000100000005000000D0CCCC4C6ED23141C01E85EBE4753C41608FC2F5F1D1314180C2F5A8E1753C41400AD723F1D13141E0A370BDFF753C41B047E17A6DD231410000000003763C41D0CCCC4C6ED23141C01E85EBE4753C41,5938 S LOOMIS BLVD,WEST ENGLEWOOD,16
20173120260000,20-17-312-026,01060000200F9101000100000001030000000100000005000000D0A3703D4AD33141205C8F4209743C4140E17A9449D33141205C8F4222743C41F0285C8FC6D3314100295C8F25743C4180EB5138C7D3314100295C8F0C743C41D0A3703D4AD33141205C8F4209743C41,6020 S ADA ST,WEST ENGLEWOOD,16
20173120270000,20-17-312-027,01060000200F9101000100000001030000000100000005000000C01E85EB4AD33141205C8F42F0733C41D0A3703D4AD33141205C8F4209743C4180EB5138C7D3314100295C8F0C743C41606666E6C7D3314100295C8FF3733C41C01E85EB4AD33141205C8F42F0733C41,6022 S ADA ST,WEST ENGLEWOOD,16
20173180270000,20-17-318-027,01060000200F9101000100000001030000000100000005000000D0A3703D46D13141E051B81EF5703C4150B81E05C9D03141606666E6F0703C41C0F5285CC8D03141400AD7230A713C41F0285C8F45D13141C0F5285C0E713C41D0A3703D46D13141E051B81EF5703C41,6132 S BISHOP ST,WEST ENGLEWOOD,16
20173300010000,20-17-330-001,01060000200F9101000100000001030000000100000005000000305C8FC216D43141205C8FC2886F3C4140E17A1416D43141606666E6A16F3C41608FC2F58ED43141606666E6A46F3C41303333B38FD43141205C8FC28B6F3C41305C8FC216D43141205C8FC2886F3C41,6201 S ADA ST,WEST ENGLEWOOD,16
20173300070000,20-17-330-007,01060000200F9101000100000001030000000100000005000000703D0AD71AD4314100295C0FF16E3C41400AD7231AD4314100295C0F0B6F3C41C01E856B93D4314100295C0F0E6F3C41E07A142E94D4314100295C0FF46E3C41703D0AD71AD4314100295C0FF16E3C41,6217 S ADA ST,WEST ENGLEWOOD,16
20173310050000,20-17-331-005,01060000200F91010001000000010300000001000000060000002085EB51DDD531412085EBD1166F3C41703D0AD758D5314100D7A370136F3C4150B81E0558D5314100D7A3702C6F3C413033333358D531412085EB712C6F3C4140E17A94DCD531412085EBD12F6F3C412085EB51DDD531412085EBD1166F3C41,6217 S THROOP ST,WEST ENGLEWOOD,16
20174030230000,20-17-403-023,01060000200F9101000100000001030000000100000005000000A0703D0AC1DB314140E17A14B4753C4110AE4761C0DB3141E051B81ECD753C41303333B33DDC3141A047E17AD0753C41C0F5285C3EDC314100D7A370B7753C41A0703D0AC1DB314140E17A14B4753C41,5949 S CARPENTER ST,ENGLEWOOD,16
20174060070000,20-17-406-007,01060000200F91010001000000010300000001000000050000008014AEC79BDF3141400AD7A326773C4140E17A149BDF3141803D0AD73F773C4190C2F52817E0314180C2F52843773C41703D0AD717E03141608FC2F529773C418014AEC79BDF3141400AD7A326773C41,5915 S PEORIA ST,ENGLEWOOD,16
20174060080000,20-17-406-008,01060000200F9101000100000001030000000100000005000000B047E17A9CDF314100D7A3700D773C418014AEC79BDF3141400AD7A326773C41703D0AD717E03141608FC2F529773C41A0703D8A18E03141205C8FC210773C41B047E17A9CDF314100D7A3700D773C41,5917 S PEORIA ST,ENGLEWOOD,16
20174110100000,20-17-411-010,01060000200F9101000100000001030000000100000005000000A0703D8ACBDB3141E051B81E27743C4110AE47E1CADB3141E051B81E40743C4180EB513848DC31410000008043743C4110AE47E148DC3141000000802A743C41A0703D8ACBDB3141E051B81E27743C41,6023 S CARPENTER ST,ENGLEWOOD,16
20174110170000,20-17-411-017,01060000200F9101000100000001030000000100000005000000B047E1FA4CDC3141403333B38F733C41400AD7A3CFDB3141803D0A578C733C41B047E1FACEDB3141803D0A57A5733C41D0CCCC4C4CDC3141403333B3A8733C41B047E1FA4CDC3141403333B38F733C41,6043 S CARPENTER ST,ENGLEWOOD,16
20174110220000,20-17-411-022,01060000200F9101000100000001030000000100000007000000A0703D8A38DC3141A0703D0ACF723C41A0703D8A1FDC314120AE4761CE723C410000008017DC314180C2F528CE723C413033333314DC3141E051B81E4B733C41D0A3703D1CDC3141803D0A574B733C41D0A3703D35DC3141000000004C733C41A0703D8A38DC3141A0703D0ACF723C41,1018 W 61ST ST,ENGLEWOOD,16
20174110430000,20-17-411-043,01060000200F9101000100000001030000000100000007000000A0703D0ADEDC3141C0CCCC4C05733C41C0F5285CDEDC31412085EBD1F8723C41F0285C0F65DC3141A0703D8AF5723C41D0A370BD64DC314160B81E0502733C4140E17A1464DC314160B81E051B733C4110AE4761DDDC3141C0CCCC4C1E733C41A0703D0ADEDC3141C0CCCC4C05733C41,6054 S MORGAN ST,ENGLEWOOD,16
20174190070000,20-17-419-007,01060000200F910100010000000103000000010000000900000080EB51B8CDDC3141205C8FC216723C4150B81E85B5DC3141E051B81E16723C412085EB519DDC3141608FC27515723C4140E17A149ADC3141803D0AD78F723C418014AE47B2DC31410000008090723C41B047E17ACADC3141400AD72391723C41A0703D8AE2DC31418014AEC791723C41305C8FC2E5DC31416066666617723C4180EB51B8CDDC3141205C8FC216723C41,1001 W 61ST ST,ENGLEWOOD,16
20182040010000,20-18-204-001-0000,01060000200F9101000100000001030000000100000007000000608FC2F53EC83141A047E1FA7C803C41E07A14AE33C83141403333B37C803C41F051B81E0DC83141205C8FC27B803C4150B81E0509C83141A09999990F813C41000000802FC831410000008010813C418014AEC73AC83141205C8FC210813C41608FC2F53EC83141A047E1FA7C803C41,5511 S WOOD ST ,WEST ENGLEWOOD,15
20182040240000,20-18-204-024,01060000200F91010001000000010300000001000000050000008014AEC717C9314180EB51380E803C410000008018C9314180EB5138F57F3C4150B81E859BC8314180C2F528F27F3C41D0CCCCCC9AC8314180C2F5280B803C418014AEC717C9314180EB51380E803C41,5526 S HERMITAGE AVE,WEST ENGLEWOOD,15
20182060170000,20-18-206-017,01060000200F910100010000000103000000010000000500000050B81E05AECB314140E17A9482803C41303333B3AECB314140E17A9469803C410000000032CB314160B81E8566803C412085EB5131CB314160B81E857F803C4150B81E05AECB314140E17A9482803C41,5516 S MARSHFIELD AVE,WEST ENGLEWOOD,16
20182140030000,20-18-214-003,01060000200F9101000100000001030000000100000007000000B047E17AB0CA3141400AD723C37E3C41D0CCCCCCAFCA3141E051B81EDC7E3C41000000802CCB3141E07A142EDF7E3C41E07A142E2DCB314140333333C67E3C412085EB512DCB314140333333C17E3C41F051B89EB0CA3141E051B81EBE7E3C41B047E17AB0CA3141400AD723C37E3C41,5605 S PAULINA ST,WEST ENGLEWOOD,16
20184030400000,20-18-403-040,01060000200F91010001000000010300000001000000050000008014AE4719C83141C01E85EB6F753C4110D7A3F019C83141C01E85EB57753C41303333B39DC73141205C8FC254753C41A0703D0A9DC73141205C8FC26C753C418014AE4719C83141C01E85EB6F753C41,5946 S WOOD ST,WEST ENGLEWOOD,15
20184030410000,20-18-403-041,01060000200F910100010000000103000000010000000500000010D7A3F019C83141C01E85EB57753C41A09999991AC83141C01E85EB3F753C41703D0A579EC73141205C8FC23C753C41303333B39DC73141205C8FC254753C4110D7A3F019C83141C01E85EB57753C41,5948 S WOOD ST,WEST ENGLEWOOD,15
20184040420000,20-18-404-042,01060000200F9101000100000001030000000100000005000000606666E664C93141A0703D8A4D753C41E07A14AEE8C83141C01E856B4A753C4100000000E8C83141C01E856B63753C4180EB513864C93141A0703D8A66753C41606666E664C93141A0703D8A4D753C41,5948 S HERMITAGE AVE,WEST ENGLEWOOD,15
20184070160000,20-18-407-016,01060000200F9101000100000001030000000100000005000000D0CCCC4CB4CC3141606666E694753C412085EB513BCC3141C0F528DC91753C41400AD7A33ACC3141C0F528DCAA753C41F051B89EB3CC3141606666E6AD753C41D0CCCC4CB4CC3141606666E694753C41,5943 S MARSHFIELD AVE,WEST ENGLEWOOD,15
20184090250000,20-18-409-025,01060000200F9101000100000001030000000100000005000000000000008AC5314100295C8F8E743C4190C2F5A88AC53141C01E856B76743C4150B81E850EC531418014AE4773743C41C0F528DC0DC531418014AE478B743C41000000008AC5314100295C8F8E743C41,6000 S WOLCOTT AVE,WEST ENGLEWOOD,15
20184090250000,20-18-409-025-0000,01060000200F9101000100000001030000000100000005000000000000008AC5314100295C8F8E743C4190C2F5A88AC53141C01E856B76743C4150B81E850EC531418014AE4773743C41C0F528DC0DC531418014AE478B743C41000000008AC5314100295C8F8E743C41,6000 S WOLCOTT,WEST ENGLEWOOD,15
20184090270000,20-18-409-027,01060000200F9101000100000001030000000100000005000000C0F5285C8BC53141C01E856B5D743C41F0285C0F8CC53141C01E856B44743C41606666E60FC53141C0CCCC4C41743C41303333330FC53141C0CCCC4C5A743C41C0F5285C8BC53141C01E856B5D743C41,6004 S WOLCOTT AVE,WEST ENGLEWOOD,15
20184090270000,20-18-409-027-0000,01060000200F9101000100000001030000000100000005000000C0F5285C8BC53141C01E856B5D743C41F0285C0F8CC53141C01E856B44743C41606666E60FC53141C0CCCC4C41743C41303333330FC53141C0CCCC4C5A743C41C0F5285C8BC53141C01E856B5D743C41,6005 S WOLCOTT,WEST ENGLEWOOD,15
20184140220000,20-18-414-022,01060000200F9101000100000001030000000100000005000000305C8FC203CC314180EB513809743C41A099991987CB314140E17A1406743C4110D7A37086CB314140E17A141F743C41A099991903CC314180EB513822743C41305C8FC203CC314180EB513809743C41,6014 S MARSHFIELD AVE,WEST ENGLEWOOD,15
20184140230000,20-18-414-023,01060000200F910100010000000103000000010000000500000010D7A37004CC314180EB5138F0733C41305C8FC287CB314140E17A14ED733C41A099991987CB314140E17A1406743C41305C8FC203CC314180EB513809743C4110D7A37004CC314180EB5138F0733C41,6016 S MARSHFIELD AVE,WEST ENGLEWOOD,15
20184290060000,20-18-429-006,01060000200F9101000100000001030000000100000005000000C01E856B4FCA3141E051B81EE26E3C41A099991950CA3141E051B81EC96E3C41B047E1FAD3C93141A047E1FAC56E3C41D0CCCC4CD3C93141A047E1FADE6E3C41C01E856B4FCA3141E051B81EE26E3C41,6213 S HERMITAGE AVE,WEST ENGLEWOOD,15
20184290070000,20-18-429-007,01060000200F9101000100000001030000000100000005000000A099991950CA3141E051B81EC96E3C418014AEC750CA3141E051B81EB06E3C41400AD7A3D4C93141A047E1FAAC6E3C41B047E1FAD3C93141A047E1FAC56E3C41A099991950CA3141E051B81EC96E3C41,6217 S HERMITAGE AVE,WEST ENGLEWOOD,15
20191050260000,20-19-105-026,01060000200F910100010000000103000000010000000500000010D7A37098BF3141C0F5285C4A6A3C41D0A370BD97BF3141A047E17A646A3C416066666615C0314120AE47E1676A3C41F051B81E16C03141A09999994D6A3C4110D7A37098BF3141C0F5285C4A6A3C41,6353 S HAMILTON AVE,WEST ENGLEWOOD,16
20191130060000,20-19-113-006,01060000200F9101000100000001030000000100000005000000D0CCCCCC68C1314180C2F5287E693C410000008069C1314180C2F52865693C41608FC275ECC0314100D7A3F061693C41305C8FC2EBC03141608FC2F57A693C41D0CCCCCC68C1314180C2F5287E693C41,6417 S HOYNE AVE,WEST ENGLEWOOD,16
20192020320000,20-19-202-032,01060000200F910100010000000103000000010000000700000090C2F52893C63141608FC2F5486B3C41C01E856B0EC73141205C8F424C6B3C41F0285C8F0EC7314180EB5138476B3C41305C8F420FC7314180EB51382E6B3C4150B81E0594C63141C01E85EB2A6B3C41D0CCCC4C93C63141606666E6436B3C4190C2F52893C63141608FC2F5486B3C41,6336 S HONORE ST,WEST ENGLEWOOD,15
20192100210000,20-19-210-021,01060000200F910100010000000103000000010000000700000010D7A3F016C73141400AD7A3206A3C41F0285C0F17C73141400AD7A31C6A3C41C0F528DC9BC63141608FC275196A3C41D0A370BD9BC63141608FC2751D6A3C4150B81E059BC63141608FC275366A3C4180EB513816C7314180C2F5A8396A3C4110D7A3F016C73141400AD7A3206A3C41,6400 S HONORE ST,WEST ENGLEWOOD,15
20192100210000,20-19-210-021-0000,01060000200F910100010000000103000000010000000700000010D7A3F016C73141400AD7A3206A3C41F0285C0F17C73141400AD7A31C6A3C41C0F528DC9BC63141608FC275196A3C41D0A370BD9BC63141608FC2751D6A3C4150B81E059BC63141608FC275366A3C4180EB513816C7314180C2F5A8396A3C4110D7A3F016C73141400AD7A3206A3C41,6400 S HONORE ST,WEST ENGLEWOOD,15
20192110020000,20-19-211-002,01060000200F9101000100000001030000000100000007000000703D0A57D4C73141000000800C6A3C41A0999999D4C73141400AD7A3036A3C41606666E659C73141A047E17A006A3C41400AD7A359C73141803D0A57096A3C41A0703D0A59C73141000000801E6A3C41D0A370BDD3C73141E051B89E216A3C41703D0A57D4C73141000000800C6A3C41,6403 S HONORE ST,WEST ENGLEWOOD,15
20192110020000,20-19-211-002-0000,01060000200F9101000100000001030000000100000007000000703D0A57D4C73141000000800C6A3C41A0999999D4C73141400AD7A3036A3C41606666E659C73141A047E17A006A3C41400AD7A359C73141803D0A57096A3C41A0703D0A59C73141000000801E6A3C41D0A370BDD3C73141E051B89E216A3C41703D0A57D4C73141000000800C6A3C41,6403 S HONORE ST,WEST ENGLEWOOD,15
20192280110000,20-19-228-011,01060000200F9101000100000001030000000100000007000000400AD723CEC8314100295C0FE5633C412085EBD149C9314100D7A3F0E7633C41703D0A574AC9314100D7A3F0D3633C41B047E17A4AC93141A047E1FACE633C41703D0AD7CEC83141A0703D0ACC633C41303333B3CEC8314160B81E05D1633C41400AD723CEC8314100295C0FE5633C41,6631 S WOOD ST,WEST ENGLEWOOD,15
20193390250000,20-19-339-025,01060000200F910100010000000103000000010000000500000050B81E857AC13141E051B81E3D583C4180EB513877C1314160666666B9583C4180EB513890C1314100D7A3F0B9583C410000008093C13141400AD7A33D583C4150B81E857AC13141E051B81E3D583C41,2054 W 71ST ST,WEST ENGLEWOOD,17
20194060430000,20-19-406-043,01060000200F9101000100000001030000000100000005000000400AD7A399CB3141A047E1FA12623C41608FC2757ACB3141E0A3703D12623C4150B81E0577CB3141403333338F623C41F0285C0F96CB3141C01E85EB8F623C41400AD7A399CB3141A047E1FA12623C41,1655 W MARQUETTE RD,WEST ENGLEWOOD,16
20194130320000,20-19-413-032,01060000200F9101000100000001030000000100000005000000606666E6D3CA3141205C8F42985E3C41D0A3703DD3CA3141403333B3B05E3C41400AD72350CB3141A047E17AB35E3C41D0CCCCCC50CB3141000000009B5E3C41606666E6D3CA3141205C8F42985E3C41,6832 S PAULINA ST,WEST ENGLEWOOD,17
20194150020000,20-19-415-002,01060000200F9101000100000001030000000100000005000000D0A370BD50CD314160666666D15F3C41E07A142ED4CC314160B81E85CE5F3C4110D7A370D3CC314180C2F5A8E75F3C410000000050CD3141A0703D8AEA5F3C41D0A370BD50CD314160666666D15F3C41,6803 S MARSHFIELD AVE,WEST ENGLEWOOD,17
20194290050000,20-19-429-005,01060000200F910100010000000103000000010000000500000090C2F5A8E2CA31418014AE47485A3C41E07A14AE65CA3141A0703D8A455A3C41B047E1FA64CA314100295C8F5E5A3C41C01E85EBE1CA31418014AE47615A3C4190C2F5A8E2CA31418014AE47485A3C41,7011 S HERMITAGE AVE,WEST ENGLEWOOD,17
20194300250000,20-19-430-025,01060000200F9101000100000001030000000100000005000000C01E85EBBBCC314160B81E85205A3C41303333333FCC3141C0CCCCCC1D5A3C4150B81E853ECC3141C0CCCCCC365A3C4180EB5138BBCC314160B81E85395A3C41C01E85EBBBCC314160B81E85205A3C41,7014 S MARSHFIELD AVE,WEST ENGLEWOOD,17
20201010110000,20-20-101-011,01060000200F9101000100000001030000000100000005000000C0F528DC8FCF3141E07A142E316C3C41703D0A5714CF3141606666E62D6C3C41F051B89E13CF314120AE47E1466C3C41F051B81E8FCF314180C2F5284A6C3C41C0F528DC8FCF3141E07A142E316C3C41,6321 S JUSTINE ST,WEST ENGLEWOOD,16
20201080410000,20-20-108-041,01060000200F9101000100000001030000000100000005000000608FC2F5ECCE3141803D0A5794683C410000000071CE3141E051B81E91683C418014AE4770CE3141E051B81EAA683C41D0A3703DECCE3141803D0A57AD683C41608FC2F5ECCE3141803D0A5794683C41,6444 S JUSTINE ST,WEST ENGLEWOOD,16
20201090380000,20-20-109-038,01060000200F9101000100000001030000000100000005000000305C8FC232D031412085EBD119693C41C01E85EBB6CF3141E051B89E16693C4130333333B6CF314140E17A942F693C41A0703D0A32D03141C0CCCCCC32693C41305C8FC232D031412085EBD119693C41,6432 S LAFLIN ST,WEST ENGLEWOOD,16
20201090390000,20-20-109-039,01060000200F9101000100000001030000000100000005000000B047E17A33D031412085EBD100693C4190C2F5A8B7CF3141E051B89EFD683C41C01E85EBB6CF3141E051B89E16693C41305C8FC232D031412085EBD119693C41B047E17A33D031412085EBD100693C41,6434 S LAFLIN ST,WEST ENGLEWOOD,16
20201110260000,20-20-111-026,01060000200F910100010000000103000000010000000B000000D0CCCC4CBFD23141205C8F423E6A3C41608FC2F5AAD23141403333B33D6A3C41D0A3703D67D23141C01E85EB3B6A3C4150B81E8543D23141608FC2F53A6A3C412085EBD142D23141608FC2F5536A3C41303333B342D23141A047E1FA576A3C41C01E856B66D2314100D7A3F0586A3C41A0999919AAD23141E0A370BD5A6A3C41608FC275BED231418014AE475B6A3C4140E17A94BED23141205C8F42576A3C41D0CCCC4CBFD23141205C8F423E6A3C41,6406 S LOOMIS BLVD,WEST ENGLEWOOD,16
20201110460000,20-20-111-046,01060000200F910100010000000103000000010000000900000090C2F528B9D2314180EB51B849683C41B047E17A75D23141C01E85EB47683C41A099999951D23141608FC2F546683C41606666E650D23141608FC2F55F683C41305C8FC274D23141C01E85EB60683C41608FC275B8D2314180EB51B862683C41B047E1FACCD23141205C8F4263683C41303333B3CDD23141205C8F424A683C4190C2F528B9D2314180EB51B849683C41,6456 S LOOMIS AVE,WEST ENGLEWOOD,16
20201130450000,20-20-113-045,01060000200F910100010000000103000000010000000D000000703D0AD796CF3141E07A14AE67663C412085EB5196CF314180C2F5A864663C4110D7A37049CF314180EB51B862663C4140E17A143FCF3141608FC27562663C41C0F5285C3ECF3141608FC2757B663C41D0A370BD48CF314180EB51B87B663C41C01E856BA2CF3141A047E1FA7D663C4180EB51B8B6CF3141000000807E663C41E07A142EBACF314140E17A947E663C412085EBD1BACF314140E17A9468663C41703D0A57B7CF31410000008068663C41F0285C0FA3CF3141A047E1FA67663C41703D0AD796CF3141E07A14AE67663C41,6537 S JUSTINE AVE,WEST ENGLEWOOD,16
20202080250000,20-20-208-025,01060000200F910100010000000103000000010000000900000080EB51B81BD9314180C2F528816A3C4110AE47E1E3D83141E07A14AE7F6A3C41303333B3B9D8314100295C8F7E6A3C4150B81E05B9D8314100295C8F976A3C4190C2F528E3D83141E07A14AE986A3C4150B81E051BD9314180C2F5289A6A3C4180EB513836D9314120AE47E19A6A3C41C01E85EB36D93141C0F528DC816A3C4180EB51B81BD9314180C2F528816A3C41,6402 S MAY ST,ENGLEWOOD,16
20202080310000,20-20-208-031,01060000200F9101000100000001030000000100000009000000303333B320D93141E07A142ED2693C41C0F528DCE8D83141E07A14AED0693C41A0703D8ABED83141A0703D8ACF693C41C0F528DCBDD8314100295C8FE8693C4190C2F528E8D83141E07A14AEE9693C410000000020D9314180C2F528EB693C41F0285C0F3BD9314120AE47E1EB693C41305C8FC23BD9314120AE47E1D2693C41303333B320D93141E07A142ED2693C41,6420 S MAY ST,ENGLEWOOD,16
20202090010000,20-20-209-001,01060000200F910100010000000103000000010000000D00000010AE47E1F5D93141C01E85EB6D6A3C4110AE4761D1D93141608FC2F56C6A3C41000000008CD93141E07A142E6B6A3C41A099999979D93141E07A14AE6A6A3C41606666E678D93141E07A14AE836A3C4180EB513878D93141E07A14AE9C6A3C4150B81E8577D9314180C2F5A8B56A3C41C0F528DC89D93141E051B81EB66A3C41D0A3703DCFD9314100D7A3F0B76A3C41D0CCCCCCF3D93141606666E6B86A3C4100000080F4D93141606666E69F6A3C4130333333F5D93141606666E6866A3C4110AE47E1F5D93141C01E85EB6D6A3C41,6403 S MAY ST,ENGLEWOOD,16
20202100270000,20-20-210-027,01060000200F9101000100000001030000000100000009000000D0CCCC4CBEDB314180EB51B8156A3C41F0285C0F6DDB3141A0999999136A3C41A0703D8A53DB314100D7A3F0126A3C41703D0AD752DB314100D7A3F02B6A3C41703D0A576CDB3141A09999992C6A3C4140E17A94BDDB3141403333B32E6A3C4110D7A370CFDB3141E07A142E2F6A3C41F051B81ED0DB3141E07A142E166A3C41D0CCCC4CBEDB314180EB51B8156A3C41,6416 S CARPENTER ST,ENGLEWOOD,16
20202140010000,20-20-214-001,01060000200F9101000100000001030000000100000009000000703D0A576EE031418014AEC7B36A3C41D0CCCC4C5BE03141205C8F42B36A3C41B047E1FAF1DF3141A047E17AB06A3C412085EB51F1DF314100000080C96A3C41303333B3F0DF31418014AEC7E06A3C4110D7A3F059E0314140E17A94E36A3C41F0285C0F6DE0314140E17A14E46A3C41E07A14AE6DE03141205C8FC2CC6A3C41703D0A576EE031418014AEC7B36A3C41,6401 S PEORIA ST,ENGLEWOOD,16
20202170410000,20-20-217-041,01060000200F9101000100000001030000000100000009000000D0CCCC4C3CDA314180EB513848663C41305C8F4223DA314100295C8F47663C41F0285C8F22DA314100295C8F60663C4140E17A943BDA314180EB513861663C4110D7A37089DA3141205C8F4263663C4110AE47E19EDA3141803D0AD763663C41F0285C8F9FDA3141803D0AD74A663C4190C2F5288ADA31418014AE474A663C41D0CCCC4C3CDA314180EB513848663C41,6546 S ABERDEEN ST,ENGLEWOOD,16
20202240060000,20-20-224-006,01060000200F910100010000000103000000010000000F000000C01E856BD3D8314140E17A149C643C41F051B81ED4D83141608FC2F582643C41C01E85EBABD83141606666E681643C41305C8FC25FD83141606666E67F643C410000000057D8314180C2F5A87F643C412085EB5156D83141E0A370BD98643C41F051B89E55D831418014AEC7B1643C41C01E85EB54D83141E0A370BDCA643C4180EB513854D83141205C8FC2E3643C41C01E85EB5CD8314100000000E4643C4140E17A14A9D83141A047E1FAE5643C41703D0A57D1D8314100295C0FE7643C41A0703D0AD2D8314140E17A14CE643C4180EB51B8D2D8314100295C0FB5643C41C01E856BD3D8314140E17A149C643C41,6617 S RACINE AVE,ENGLEWOOD,16
20203050210000,20-20-305-021,01060000200F9101000100000001030000000100000009000000D0A3703DE6D43141606666E60F613C41B047E17A9DD43141608FC2F50D613C41D0A3703D8ED4314160B81E850D613C4150B81E858DD43141A0703D8A26613C41305C8FC29CD4314100D7A3F026613C41A0703D8AE5D43141606666E628613C41C0F528DC0AD53141606666E629613C4140E17A940BD53141606666E610613C41D0A3703DE6D43141606666E60F613C41,6743 S ADA ST,WEST ENGLEWOOD,17
20203050220000,20-20-305-022,01060000200F9101000100000001030000000100000009000000608FC2F5E6D43141606666E6F6603C41E07A142E9ED4314100D7A3F0F4603C41608FC2F58ED43141A0703D8AF4603C41D0A3703D8ED4314160B81E850D613C41B047E17A9DD43141608FC2F50D613C41D0A3703DE6D43141606666E60F613C4140E17A940BD53141606666E610613C41D0CCCC4C0CD53141606666E6F7603C41608FC2F5E6D43141606666E6F6603C41,6745 S ADA ST,WEST ENGLEWOOD,17
20203190040000,20-20-319-004,01060000200F9101000100000001030000000100000009000000C0F528DC78D231412085EBD1205D3C412085EB5179D23141205C8F42105D3C412085EB5160D2314100295C8F0F5D3C41703D0AD75FD23141A0999919205D3C41E07A142E5ED23141C0F5285C5B5D3C41D0CCCCCC5CD2314160B81E858C5D3C41D0CCCCCC75D2314180EB51388D5D3C41E07A142E77D23141A09999195C5D3C41C0F528DC78D231412085EBD1205D3C41,1417 W 69TH ST,WEST ENGLEWOOD,6
20203190050000,20-20-319-005,01060000200F9101000100000001030000000100000009000000703D0AD791D2314160B81E85215D3C412085EB5192D23141608FC2F5105D3C412085EB5179D23141205C8F42105D3C41C0F528DC78D231412085EBD1205D3C41E07A142E77D23141A09999195C5D3C41D0CCCCCC75D2314180EB51388D5D3C41D0CCCCCC8ED23141C01E85EB8D5D3C41E07A142E90D23141C0CCCCCC5C5D3C41703D0AD791D2314160B81E85215D3C41,1415 W 69TH ST,WEST ENGLEWOOD,6
20203310120000,20-20-331-012,01060000200F9101000100000001030000000100000007000000A0999999C8D7314120AE4761D8593C41B047E17A59D73141205C8F42D5593C418014AEC758D73141205C8F42EE593C4110AE47E1C7D7314120AE4761F1593C4100000000D5D73141205C8FC2F1593C4180EB51B8D5D73141E0A370BDD8593C41A0999999C8D7314120AE4761D8593C41,7031 S ELIZABETH ST,WEST ENGLEWOOD,6
20204010230000,20-20-401-023,01060000200F9101000100000001030000000100000009000000E07A14AE13DA3141E07A142EB6603C41C01E85EBCAD93141E07A142EB4603C418014AE47BED93141803D0AD7B3603C41F051B89EBDD93141E0A370BDCB603C41D0A3703DCAD9314140E17A14CC603C410000000013DA3141A0999919CE603C418014AEC739DA3141400AD723CF603C41C01E856B3ADA3141205C8F42B7603C41E07A14AE13DA3141E07A142EB6603C41,6757 S MAY ST,ENGLEWOOD,16
20204010240000,20-20-401-024,01060000200F9101000100000001030000000100000007000000C01E856B3ADA3141205C8F42B7603C4140E17A143BDA314100295C8F9F603C4110D7A3F0BED9314180C2F5289C603C418014AE47BED93141803D0AD7B3603C41C01E85EBCAD93141E07A142EB4603C41E07A14AE13DA3141E07A142EB6603C41C01E856B3ADA3141205C8F42B7603C41,6759 S MAY ST,ENGLEWOOD,16
20204050110000,20-20-405-011,01060000200F9101000100000001030000000100000009000000D0A3703D50DF31416066666601623C41A0999919EEDE314180EB51B8FE613C41D0A3703DE3DE3141C01E856BFE613C4150B81E85E2DE31412085EB5117623C4110AE4761EDDE314140E17A9417623C4150B81E854FDF31412085EB511A623C4110D7A3705FDF314180EB51B81A623C41400AD72360DF3141803D0AD701623C41D0A3703D50DF31416066666601623C41,6725 S SANGAMON ST,ENGLEWOOD,6
20204050110000,20-20-405-011-0000,01060000200F9101000100000001030000000100000009000000D0A3703D50DF31416066666601623C41A0999919EEDE314180EB51B8FE613C41D0A3703DE3DE3141C01E856BFE613C4150B81E85E2DE31412085EB5117623C4110AE4761EDDE314140E17A9417623C4150B81E854FDF31412085EB511A623C4110D7A3705FDF314180EB51B81A623C41400AD72360DF3141803D0AD701623C41D0A3703D50DF31416066666601623C41,6725 S SANGAMON ST,ENGLEWOOD,6
